time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2021-01-20 14:34:42.208 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028015616,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,201620592,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:35:42.210 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028015616,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,203717744,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:36:42.212 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028015616,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,205814896,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:37:42.214 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027737088,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,205814896,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:38:42.216 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027732992,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,207912048,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:39:42.218 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027732992,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,210009200,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:40:42.219 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027704320,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,210009200,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:41:42.221 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027544576,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,212106352,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:42:42.223 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027544576,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,212106352,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:43:42.225 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027524096,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,216300656,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:44:42.227 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026708992,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,216300656,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:45:42.229 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026708992,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,218397808,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:46:42.230 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026672128,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,220494960,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:47:42.232 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026672128,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,220494960,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:48:42.234 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026663936,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,222592112,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:49:42.235 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026651648,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,224689264,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:50:42.237 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026651648,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,226786416,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:51:42.239 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026647552,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,226786416,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:52:42.240 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026647552,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,228883568,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:53:42.242 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026647552,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,230980720,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:54:42.243 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90026627072,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,233077872,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:55:42.244 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027155456,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,233077872,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:56:42.246 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90025857024,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,235175024,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:57:42.247 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90059161600,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,237272176,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:58:42.248 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90059616256,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,237272176,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:59:42.249 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90024095744,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,239369328,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 15:04:12.100 UTC, ,125,3160237,1184,14384, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,25,10, , , , , , , , , , , , , ,19641,2, ,18032, , , , ,19689,90022920192,-1,-1, , , , , ,3,211, , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611155051819, , , , ,3145728,19641, , ,19,0, , , ,2, , , ,3, , , , ,19, ,2048,1, , , , ,135771,34, , , , , , , , ,7,90,91125904,5, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 15:14:12.357 UTC, ,125,3160237,1184,14384, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,25,10, , , , , , , , , , , , , ,19641,2, ,18032, , , , ,19689,90021085184,-1,-1, , , , , ,3,211, , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611155652125, , , , ,3145728,19641, , ,19,0, , , ,2, , , ,3, , , , ,19, ,2048,1, , , , ,135771,34, , , , , , , , ,8,145,91431672,2, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
